"county","unemp_rate_mar_2020","industry","job_count"
"Martin County",4.4,"other_services_ex__public_admin",108
"Martin County",4.4,"public_admin",657
"Martin County",4.4,"unclassified",0
"McDowell County",3.2,"all_industries",15352
"McDowell County",3.2,"agriculture_forestry_fishing_hunting",NA
"McDowell County",3.2,"mining",73
"McDowell County",3.2,"utilities",NA
"McDowell County",3.2,"construction",560
"McDowell County",3.2,"manufacturing",5687
"McDowell County",3.2,"wholesale_trade",253
"McDowell County",3.2,"retail_trade",2223
"McDowell County",3.2,"transportation_warehousing",175
"McDowell County",3.2,"information",28
"McDowell County",3.2,"finance_insurance",201
"McDowell County",3.2,"real_estate_rental_leasing",NA
"McDowell County",3.2,"professional_technical_services",164
"McDowell County",3.2,"mgt_of_companies_enterprises",NA
"McDowell County",3.2,"administrative_waste_services",440
"McDowell County",3.2,"educational_services",1134
"McDowell County",3.2,"health_care_social_assistance",1410
"McDowell County",3.2,"arts_entertain_recreation",NA
"McDowell County",3.2,"accommodation_food_services",1156
"McDowell County",3.2,"other_services_ex__public_admin",375
"McDowell County",3.2,"public_admin",1192
"McDowell County",3.2,"unclassified",0
"Mecklenburg County",3.7,"all_industries",692036
"Mecklenburg County",3.7,"agriculture_forestry_fishing_hunting",NA
"Mecklenburg County",3.7,"mining",NA
"Mecklenburg County",3.7,"utilities",1766
"Mecklenburg County",3.7,"construction",35523
"Mecklenburg County",3.7,"manufacturing",33043
"Mecklenburg County",3.7,"wholesale_trade",35823
"Mecklenburg County",3.7,"retail_trade",60693
"Mecklenburg County",3.7,"transportation_warehousing",47902
"Mecklenburg County",3.7,"information",19359
"Mecklenburg County",3.7,"finance_insurance",78380
"Mecklenburg County",3.7,"real_estate_rental_leasing",13445
"Mecklenburg County",3.7,"professional_technical_services",60232
"Mecklenburg County",3.7,"mgt_of_companies_enterprises",29484
"Mecklenburg County",3.7,"administrative_waste_services",60234
"Mecklenburg County",3.7,"educational_services",33743
"Mecklenburg County",3.7,"health_care_social_assistance",80943
"Mecklenburg County",3.7,"arts_entertain_recreation",12917
"Mecklenburg County",3.7,"accommodation_food_services",50700
"Mecklenburg County",3.7,"other_services_ex__public_admin",17488
"Mecklenburg County",3.7,"public_admin",19154
"Mecklenburg County",3.7,"unclassified",0
"Mitchell County",4,"all_industries",4442
"Mitchell County",4,"agriculture_forestry_fishing_hunting",NA
"Mitchell County",4,"mining",501
"Mitchell County",4,"utilities",14
"Mitchell County",4,"construction",203
"Mitchell County",4,"manufacturing",146
"Mitchell County",4,"wholesale_trade",177
"Mitchell County",4,"retail_trade",562
"Mitchell County",4,"transportation_warehousing",232
"Mitchell County",4,"information",14
"Mitchell County",4,"finance_insurance",105
"Mitchell County",4,"real_estate_rental_leasing",NA
"Mitchell County",4,"professional_technical_services",76
"Mitchell County",4,"mgt_of_companies_enterprises",NA
"Mitchell County",4,"administrative_waste_services",122
"Mitchell County",4,"educational_services",490
"Mitchell County",4,"health_care_social_assistance",826
"Mitchell County",4,"arts_entertain_recreation",10
"Mitchell County",4,"accommodation_food_services",276
"Mitchell County",4,"other_services_ex__public_admin",213
"Mitchell County",4,"public_admin",308
"Mitchell County",4,"unclassified",0
"Montgomery County",3.4,"all_industries",8884
"Montgomery County",3.4,"agriculture_forestry_fishing_hunting",148
"Montgomery County",3.4,"mining",NA
"Montgomery County",3.4,"utilities",NA
"Montgomery County",3.4,"construction",453
"Montgomery County",3.4,"manufacturing",2868
"Montgomery County",3.4,"wholesale_trade",163
"Montgomery County",3.4,"retail_trade",913
"Montgomery County",3.4,"transportation_warehousing",118
"Montgomery County",3.4,"information",65
"Montgomery County",3.4,"finance_insurance",189
"Montgomery County",3.4,"real_estate_rental_leasing",25
"Montgomery County",3.4,"professional_technical_services",55
"Montgomery County",3.4,"mgt_of_companies_enterprises",71
"Montgomery County",3.4,"administrative_waste_services",NA
"Montgomery County",3.4,"educational_services",723
"Montgomery County",3.4,"health_care_social_assistance",1013
"Montgomery County",3.4,"arts_entertain_recreation",133
"Montgomery County",3.4,"accommodation_food_services",474
"Montgomery County",3.4,"other_services_ex__public_admin",274
"Montgomery County",3.4,"public_admin",769
"Montgomery County",3.4,"unclassified",0
"Moore County",3.4,"all_industries",34557
"Moore County",3.4,"agriculture_forestry_fishing_hunting",188
"Moore County",3.4,"mining",NA
"Moore County",3.4,"utilities",NA
"Moore County",3.4,"construction",1636
"Moore County",3.4,"manufacturing",NA
"Moore County",3.4,"wholesale_trade",477
"Moore County",3.4,"retail_trade",4613
"Moore County",3.4,"transportation_warehousing",673
"Moore County",3.4,"information",252
"Moore County",3.4,"finance_insurance",692
"Moore County",3.4,"real_estate_rental_leasing",290
"Moore County",3.4,"professional_technical_services",1378
"Moore County",3.4,"mgt_of_companies_enterprises",348
"Moore County",3.4,"administrative_waste_services",1614
"Moore County",3.4,"educational_services",2264
"Moore County",3.4,"health_care_social_assistance",9144
"Moore County",3.4,"arts_entertain_recreation",992
"Moore County",3.4,"accommodation_food_services",4566
"Moore County",3.4,"other_services_ex__public_admin",1186
"Moore County",3.4,"public_admin",1848
"Moore County",3.4,"unclassified",0
"Nash County",5.2,"all_industries",38294
"Nash County",5.2,"agriculture_forestry_fishing_hunting",878
"Nash County",5.2,"mining",NA
"Nash County",5.2,"utilities",NA
"Nash County",5.2,"construction",2003
"Nash County",5.2,"manufacturing",7373
"Nash County",5.2,"wholesale_trade",2369
"Nash County",5.2,"retail_trade",4944
"Nash County",5.2,"transportation_warehousing",829
"Nash County",5.2,"information",402
"Nash County",5.2,"finance_insurance",1027
"Nash County",5.2,"real_estate_rental_leasing",392
"Nash County",5.2,"professional_technical_services",1191
"Nash County",5.2,"mgt_of_companies_enterprises",679
"Nash County",5.2,"administrative_waste_services",1859
"Nash County",5.2,"educational_services",2698
"Nash County",5.2,"health_care_social_assistance",5427
"Nash County",5.2,"arts_entertain_recreation",251
"Nash County",5.2,"accommodation_food_services",3474
"Nash County",5.2,"other_services_ex__public_admin",698
"Nash County",5.2,"public_admin",1683
"Nash County",5.2,"unclassified",0
"New Hanover County",3.1,"all_industries",112726
"New Hanover County",3.1,"agriculture_forestry_fishing_hunting",103
"New Hanover County",3.1,"mining",NA
"New Hanover County",3.1,"utilities",291
"New Hanover County",3.1,"construction",8256
"New Hanover County",3.1,"manufacturing",4722
"New Hanover County",3.1,"wholesale_trade",3808
"New Hanover County",3.1,"retail_trade",15092
"New Hanover County",3.1,"transportation_warehousing",3599
"New Hanover County",3.1,"information",3173
"New Hanover County",3.1,"finance_insurance",3204
"New Hanover County",3.1,"real_estate_rental_leasing",2354
"New Hanover County",3.1,"professional_technical_services",8997
"New Hanover County",3.1,"mgt_of_companies_enterprises",NA
"New Hanover County",3.1,"administrative_waste_services",6581
"New Hanover County",3.1,"educational_services",8276
"New Hanover County",3.1,"health_care_social_assistance",19618
"New Hanover County",3.1,"arts_entertain_recreation",1471
"New Hanover County",3.1,"accommodation_food_services",13625
"New Hanover County",3.1,"other_services_ex__public_admin",3582
"New Hanover County",3.1,"public_admin",5376
"New Hanover County",3.1,"unclassified",0
"Northampton County",4.7,"all_industries",5323
"Northampton County",4.7,"agriculture_forestry_fishing_hunting",220
"Northampton County",4.7,"mining",0
"Northampton County",4.7,"utilities",0
"Northampton County",4.7,"construction",227
"Northampton County",4.7,"manufacturing",429
"Northampton County",4.7,"wholesale_trade",679
"Northampton County",4.7,"retail_trade",274
"Northampton County",4.7,"transportation_warehousing",1165
"Northampton County",4.7,"information",NA
"Northampton County",4.7,"finance_insurance",27
"Northampton County",4.7,"real_estate_rental_leasing",12
"Northampton County",4.7,"professional_technical_services",55
"Northampton County",4.7,"mgt_of_companies_enterprises",NA
"Northampton County",4.7,"administrative_waste_services",189
"Northampton County",4.7,"educational_services",327
"Northampton County",4.7,"health_care_social_assistance",526
"Northampton County",4.7,"arts_entertain_recreation",NA
"Northampton County",4.7,"accommodation_food_services",120
"Northampton County",4.7,"other_services_ex__public_admin",134
"Northampton County",4.7,"public_admin",608
"Northampton County",4.7,"unclassified",0
"Onslow County",3.8,"all_industries",47850
"Onslow County",3.8,"agriculture_forestry_fishing_hunting",135
"Onslow County",3.8,"mining",32
"Onslow County",3.8,"utilities",350
"Onslow County",3.8,"construction",2516
"Onslow County",3.8,"manufacturing",919
"Onslow County",3.8,"wholesale_trade",374
"Onslow County",3.8,"retail_trade",10448
"Onslow County",3.8,"transportation_warehousing",973
"Onslow County",3.8,"information",264
"Onslow County",3.8,"finance_insurance",954
"Onslow County",3.8,"real_estate_rental_leasing",772
"Onslow County",3.8,"professional_technical_services",2255
"Onslow County",3.8,"mgt_of_companies_enterprises",NA
"Onslow County",3.8,"administrative_waste_services",3354
"Onslow County",3.8,"educational_services",4952
"Onslow County",3.8,"health_care_social_assistance",5626
"Onslow County",3.8,"arts_entertain_recreation",367
"Onslow County",3.8,"accommodation_food_services",7427
"Onslow County",3.8,"other_services_ex__public_admin",1134
"Onslow County",3.8,"public_admin",4768
"Onslow County",3.8,"unclassified",0
"Orange County",2.4,"all_industries",70001
"Orange County",2.4,"agriculture_forestry_fishing_hunting",185
"Orange County",2.4,"mining",NA
"Orange County",2.4,"utilities",131
"Orange County",2.4,"construction",1810
"Orange County",2.4,"manufacturing",NA
"Orange County",2.4,"wholesale_trade",930
"Orange County",2.4,"retail_trade",6353
"Orange County",2.4,"transportation_warehousing",772
"Orange County",2.4,"information",1083
"Orange County",2.4,"finance_insurance",1179
"Orange County",2.4,"real_estate_rental_leasing",719
"Orange County",2.4,"professional_technical_services",3755
"Orange County",2.4,"mgt_of_companies_enterprises",349
"Orange County",2.4,"administrative_waste_services",26
"Orange County",2.4,"educational_services",21007
"Orange County",2.4,"health_care_social_assistance",18805
"Orange County",2.4,"arts_entertain_recreation",630
"Orange County",2.4,"accommodation_food_services",4666
"Orange County",2.4,"other_services_ex__public_admin",1983
"Orange County",2.4,"public_admin",2614
"Orange County",2.4,"unclassified",0
"Pamlico County",3.5,"all_industries",3164
"Pamlico County",3.5,"agriculture_forestry_fishing_hunting",67
"Pamlico County",3.5,"mining",0
"Pamlico County",3.5,"utilities",NA
"Pamlico County",3.5,"construction",221
"Pamlico County",3.5,"manufacturing",194
"Pamlico County",3.5,"wholesale_trade",NA
"Pamlico County",3.5,"retail_trade",616
"Pamlico County",3.5,"transportation_warehousing",63
"Pamlico County",3.5,"information",7
"Pamlico County",3.5,"finance_insurance",32
"Pamlico County",3.5,"real_estate_rental_leasing",NA
"Pamlico County",3.5,"professional_technical_services",52
"Pamlico County",3.5,"mgt_of_companies_enterprises",0
"Pamlico County",3.5,"administrative_waste_services",NA
"Pamlico County",3.5,"educational_services",347
"Pamlico County",3.5,"health_care_social_assistance",506
"Pamlico County",3.5,"arts_entertain_recreation",NA
"Pamlico County",3.5,"accommodation_food_services",211
"Pamlico County",3.5,"other_services_ex__public_admin",126
"Pamlico County",3.5,"public_admin",420
"Pamlico County",3.5,"unclassified",0
"Pasquotank County",4.1,"all_industries",14748
"Pasquotank County",4.1,"agriculture_forestry_fishing_hunting",89
"Pasquotank County",4.1,"mining",0
"Pasquotank County",4.1,"utilities",NA
"Pasquotank County",4.1,"construction",484
"Pasquotank County",4.1,"manufacturing",635
"Pasquotank County",4.1,"wholesale_trade",417
"Pasquotank County",4.1,"retail_trade",2412
"Pasquotank County",4.1,"transportation_warehousing",766
"Pasquotank County",4.1,"information",81
"Pasquotank County",4.1,"finance_insurance",281
"Pasquotank County",4.1,"real_estate_rental_leasing",165
"Pasquotank County",4.1,"professional_technical_services",573
"Pasquotank County",4.1,"mgt_of_companies_enterprises",NA
"Pasquotank County",4.1,"administrative_waste_services",281
"Pasquotank County",4.1,"educational_services",1725
"Pasquotank County",4.1,"health_care_social_assistance",2708
"Pasquotank County",4.1,"arts_entertain_recreation",24
"Pasquotank County",4.1,"accommodation_food_services",1533
"Pasquotank County",4.1,"other_services_ex__public_admin",476
"Pasquotank County",4.1,"public_admin",1950
"Pasquotank County",4.1,"unclassified",0
"Pender County",3.2,"all_industries",12430
"Pender County",3.2,"agriculture_forestry_fishing_hunting",325
"Pender County",3.2,"mining",NA
"Pender County",3.2,"utilities",68
"Pender County",3.2,"construction",1093
"Pender County",3.2,"manufacturing",564
"Pender County",3.2,"wholesale_trade",818
"Pender County",3.2,"retail_trade",1901
"Pender County",3.2,"transportation_warehousing",206
"Pender County",3.2,"information",26
"Pender County",3.2,"finance_insurance",174
"Pender County",3.2,"real_estate_rental_leasing",326
"Pender County",3.2,"professional_technical_services",374
"Pender County",3.2,"mgt_of_companies_enterprises",NA
"Pender County",3.2,"administrative_waste_services",451
"Pender County",3.2,"educational_services",1182
"Pender County",3.2,"health_care_social_assistance",1643
"Pender County",3.2,"arts_entertain_recreation",193
"Pender County",3.2,"accommodation_food_services",1536
"Pender County",3.2,"other_services_ex__public_admin",448
"Pender County",3.2,"public_admin",1096
"Pender County",3.2,"unclassified",0
"Perquimans County",4.3,"all_industries",2089
"Perquimans County",4.3,"agriculture_forestry_fishing_hunting",92
"Perquimans County",4.3,"mining",0
"Perquimans County",4.3,"utilities",NA
"Perquimans County",4.3,"construction",81
"Perquimans County",4.3,"manufacturing",35
"Perquimans County",4.3,"wholesale_trade",79
"Perquimans County",4.3,"retail_trade",230
"Perquimans County",4.3,"transportation_warehousing",198
"Perquimans County",4.3,"information",14
"Perquimans County",4.3,"finance_insurance",26
"Perquimans County",4.3,"real_estate_rental_leasing",13
"Perquimans County",4.3,"professional_technical_services",49
"Perquimans County",4.3,"mgt_of_companies_enterprises",0
"Perquimans County",4.3,"administrative_waste_services",57
"Perquimans County",4.3,"educational_services",280
"Perquimans County",4.3,"health_care_social_assistance",87
"Perquimans County",4.3,"arts_entertain_recreation",63
"Perquimans County",4.3,"accommodation_food_services",310
"Perquimans County",4.3,"other_services_ex__public_admin",61
"Perquimans County",4.3,"public_admin",321
"Perquimans County",4.3,"unclassified",0
"Person County",3.7,"all_industries",9327
"Person County",3.7,"agriculture_forestry_fishing_hunting",NA
"Person County",3.7,"mining",0
"Person County",3.7,"utilities",341
"Person County",3.7,"construction",530
"Person County",3.7,"manufacturing",1451
"Person County",3.7,"wholesale_trade",318
"Person County",3.7,"retail_trade",1632
"Person County",3.7,"transportation_warehousing",112
"Person County",3.7,"information",NA
"Person County",3.7,"finance_insurance",182
"Person County",3.7,"real_estate_rental_leasing",39
"Person County",3.7,"professional_technical_services",167
"Person County",3.7,"mgt_of_companies_enterprises",NA
"Person County",3.7,"administrative_waste_services",NA
"Person County",3.7,"educational_services",767
"Person County",3.7,"health_care_social_assistance",1114
"Person County",3.7,"arts_entertain_recreation",36
"Person County",3.7,"accommodation_food_services",836
"Person County",3.7,"other_services_ex__public_admin",275
"Person County",3.7,"public_admin",774
"Person County",3.7,"unclassified",0
"Pitt County",3.8,"all_industries",74291
"Pitt County",3.8,"agriculture_forestry_fishing_hunting",512
"Pitt County",3.8,"mining",NA
"Pitt County",3.8,"utilities",491
"Pitt County",3.8,"construction",3309
"Pitt County",3.8,"manufacturing",6509
"Pitt County",3.8,"wholesale_trade",1306
"Pitt County",3.8,"retail_trade",9081
"Pitt County",3.8,"transportation_warehousing",1225
"Pitt County",3.8,"information",578
"Pitt County",3.8,"finance_insurance",1433
"Pitt County",3.8,"real_estate_rental_leasing",934
"Pitt County",3.8,"professional_technical_services",1791
"Pitt County",3.8,"mgt_of_companies_enterprises",774
"Pitt County",3.8,"administrative_waste_services",4948
"Pitt County",3.8,"educational_services",10843
"Pitt County",3.8,"health_care_social_assistance",17715
"Pitt County",3.8,"arts_entertain_recreation",9
"Pitt County",3.8,"accommodation_food_services",7592
"Pitt County",3.8,"other_services_ex__public_admin",1420
"Pitt County",3.8,"public_admin",3284
"Pitt County",3.8,"unclassified",0
"Polk County",3.7,"all_industries",4925
"Polk County",3.7,"agriculture_forestry_fishing_hunting",NA
"Polk County",3.7,"mining",0
"Polk County",3.7,"utilities",NA
"Polk County",3.7,"construction",206
"Polk County",3.7,"manufacturing",324
"Polk County",3.7,"wholesale_trade",88
"Polk County",3.7,"retail_trade",390
"Polk County",3.7,"transportation_warehousing",60
"Polk County",3.7,"information",33
"Polk County",3.7,"finance_insurance",89
"Polk County",3.7,"real_estate_rental_leasing",NA
"Polk County",3.7,"professional_technical_services",185
"Polk County",3.7,"mgt_of_companies_enterprises",0
"Polk County",3.7,"administrative_waste_services",223
"Polk County",3.7,"educational_services",417
"Polk County",3.7,"health_care_social_assistance",1510
"Polk County",3.7,"arts_entertain_recreation",247
"Polk County",3.7,"accommodation_food_services",444
"Polk County",3.7,"other_services_ex__public_admin",149
"Polk County",3.7,"public_admin",418
"Polk County",3.7,"unclassified",0
"Randolph County",3.3,"all_industries",42546
"Randolph County",3.3,"agriculture_forestry_fishing_hunting",NA
"Randolph County",3.3,"mining",NA
"Randolph County",3.3,"utilities",NA
"Randolph County",3.3,"construction",2268
"Randolph County",3.3,"manufacturing",13962
"Randolph County",3.3,"wholesale_trade",1822
"Randolph County",3.3,"retail_trade",4522
"Randolph County",3.3,"transportation_warehousing",833
"Randolph County",3.3,"information",183
"Randolph County",3.3,"finance_insurance",658
"Randolph County",3.3,"real_estate_rental_leasing",278
"Randolph County",3.3,"professional_technical_services",693
"Randolph County",3.3,"mgt_of_companies_enterprises",297
"Randolph County",3.3,"administrative_waste_services",2325
"Randolph County",3.3,"educational_services",3060
"Randolph County",3.3,"health_care_social_assistance",3999
"Randolph County",3.3,"arts_entertain_recreation",350
"Randolph County",3.3,"accommodation_food_services",3417
"Randolph County",3.3,"other_services_ex__public_admin",904
"Randolph County",3.3,"public_admin",2304
"Randolph County",3.3,"unclassified",0
"Richmond County",6.1,"all_industries",13149
"Richmond County",6.1,"agriculture_forestry_fishing_hunting",242
"Richmond County",6.1,"mining",NA
"Richmond County",6.1,"utilities",158
"Richmond County",6.1,"construction",500
"Richmond County",6.1,"manufacturing",3183
"Richmond County",6.1,"wholesale_trade",263
"Richmond County",6.1,"retail_trade",1907
"Richmond County",6.1,"transportation_warehousing",155
"Richmond County",6.1,"information",68
"Richmond County",6.1,"finance_insurance",166
"Richmond County",6.1,"real_estate_rental_leasing",167
"Richmond County",6.1,"professional_technical_services",218
"Richmond County",6.1,"mgt_of_companies_enterprises",NA
"Richmond County",6.1,"administrative_waste_services",26
"Richmond County",6.1,"educational_services",1406
"Richmond County",6.1,"health_care_social_assistance",1608
"Richmond County",6.1,"arts_entertain_recreation",NA
"Richmond County",6.1,"accommodation_food_services",907
"Richmond County",6.1,"other_services_ex__public_admin",210
"Richmond County",6.1,"public_admin",1211
"Richmond County",6.1,"unclassified",0
"Robeson County",6.2,"all_industries",37944
"Robeson County",6.2,"agriculture_forestry_fishing_hunting",350
"Robeson County",6.2,"mining",0
"Robeson County",6.2,"utilities",167
"Robeson County",6.2,"construction",1163
"Robeson County",6.2,"manufacturing",7379
"Robeson County",6.2,"wholesale_trade",1177
"Robeson County",6.2,"retail_trade",4854
"Robeson County",6.2,"transportation_warehousing",851
"Robeson County",6.2,"information",125
"Robeson County",6.2,"finance_insurance",943
"Robeson County",6.2,"real_estate_rental_leasing",147
"Robeson County",6.2,"professional_technical_services",614
"Robeson County",6.2,"mgt_of_companies_enterprises",133
"Robeson County",6.2,"administrative_waste_services",2007
"Robeson County",6.2,"educational_services",4444
"Robeson County",6.2,"health_care_social_assistance",7009
"Robeson County",6.2,"arts_entertain_recreation",91
"Robeson County",6.2,"accommodation_food_services",3303
"Robeson County",6.2,"other_services_ex__public_admin",474
"Robeson County",6.2,"public_admin",2713
"Robeson County",6.2,"unclassified",0
"Rockingham County",4.1,"all_industries",23577
"Rockingham County",4.1,"agriculture_forestry_fishing_hunting",NA
"Rockingham County",4.1,"mining",NA
"Rockingham County",4.1,"utilities",NA
"Rockingham County",4.1,"construction",1193
"Rockingham County",4.1,"manufacturing",5080
"Rockingham County",4.1,"wholesale_trade",1213
"Rockingham County",4.1,"retail_trade",3902
"Rockingham County",4.1,"transportation_warehousing",771
"Rockingham County",4.1,"information",101
"Rockingham County",4.1,"finance_insurance",384
"Rockingham County",4.1,"real_estate_rental_leasing",173
"Rockingham County",4.1,"professional_technical_services",382
"Rockingham County",4.1,"mgt_of_companies_enterprises",93
"Rockingham County",4.1,"administrative_waste_services",1046
"Rockingham County",4.1,"educational_services",1875
"Rockingham County",4.1,"health_care_social_assistance",2894
"Rockingham County",4.1,"arts_entertain_recreation",145
"Rockingham County",4.1,"accommodation_food_services",2018
"Rockingham County",4.1,"other_services_ex__public_admin",517
"Rockingham County",4.1,"public_admin",1522
"Rockingham County",4.1,"unclassified",0
"Rowan County",3.6,"all_industries",46275
"Rowan County",3.6,"agriculture_forestry_fishing_hunting",279
"Rowan County",3.6,"mining",212
"Rowan County",3.6,"utilities",140
"Rowan County",3.6,"construction",3187
"Rowan County",3.6,"manufacturing",5999
"Rowan County",3.6,"wholesale_trade",2258
"Rowan County",3.6,"retail_trade",5278
"Rowan County",3.6,"transportation_warehousing",3745
"Rowan County",3.6,"information",NA
"Rowan County",3.6,"finance_insurance",668
"Rowan County",3.6,"real_estate_rental_leasing",224
"Rowan County",3.6,"professional_technical_services",994
"Rowan County",3.6,"mgt_of_companies_enterprises",1113
"Rowan County",3.6,"administrative_waste_services",2201
"Rowan County",3.6,"educational_services",3086
"Rowan County",3.6,"health_care_social_assistance",8063
"Rowan County",3.6,"arts_entertain_recreation",613
"Rowan County",3.6,"accommodation_food_services",3707
"Rowan County",3.6,"other_services_ex__public_admin",887
"Rowan County",3.6,"public_admin",2698
"Rowan County",3.6,"unclassified",0
"Rutherford County",5,"all_industries",17389
"Rutherford County",5,"agriculture_forestry_fishing_hunting",NA
"Rutherford County",5,"mining",NA
"Rutherford County",5,"utilities",198
"Rutherford County",5,"construction",1051
"Rutherford County",5,"manufacturing",2572
"Rutherford County",5,"wholesale_trade",254
"Rutherford County",5,"retail_trade",2535
"Rutherford County",5,"transportation_warehousing",529
"Rutherford County",5,"information",692
"Rutherford County",5,"finance_insurance",324
"Rutherford County",5,"real_estate_rental_leasing",138
"Rutherford County",5,"professional_technical_services",340
"Rutherford County",5,"mgt_of_companies_enterprises",106
"Rutherford County",5,"administrative_waste_services",913
"Rutherford County",5,"educational_services",1794
"Rutherford County",5,"health_care_social_assistance",2284
"Rutherford County",5,"arts_entertain_recreation",134
"Rutherford County",5,"accommodation_food_services",1679
"Rutherford County",5,"other_services_ex__public_admin",351
"Rutherford County",5,"public_admin",1391
"Rutherford County",5,"unclassified",0
"Sampson County",3.4,"all_industries",17389
"Sampson County",3.4,"agriculture_forestry_fishing_hunting",2250
"Sampson County",3.4,"mining",0
"Sampson County",3.4,"utilities",NA
"Sampson County",3.4,"construction",944
"Sampson County",3.4,"manufacturing",2862
"Sampson County",3.4,"wholesale_trade",543
"Sampson County",3.4,"retail_trade",2207
"Sampson County",3.4,"transportation_warehousing",347
"Sampson County",3.4,"information",130
"Sampson County",3.4,"finance_insurance",216
"Sampson County",3.4,"real_estate_rental_leasing",64
"Sampson County",3.4,"professional_technical_services",176
"Sampson County",3.4,"mgt_of_companies_enterprises",NA
"Sampson County",3.4,"administrative_waste_services",7
"Sampson County",3.4,"educational_services",1747
"Sampson County",3.4,"health_care_social_assistance",2068
"Sampson County",3.4,"arts_entertain_recreation",66
"Sampson County",3.4,"accommodation_food_services",1140
"Sampson County",3.4,"other_services_ex__public_admin",343
"Sampson County",3.4,"public_admin",1357
"Sampson County",3.4,"unclassified",0
"Scotland County",8,"all_industries",11074
"Scotland County",8,"agriculture_forestry_fishing_hunting",NA
"Scotland County",8,"mining",0
"Scotland County",8,"utilities",NA
"Scotland County",8,"construction",360
"Scotland County",8,"manufacturing",2064
"Scotland County",8,"wholesale_trade",189
"Scotland County",8,"retail_trade",1472
"Scotland County",8,"transportation_warehousing",253
"Scotland County",8,"information",61
"Scotland County",8,"finance_insurance",159
"Scotland County",8,"real_estate_rental_leasing",55
"Scotland County",8,"professional_technical_services",115
"Scotland County",8,"mgt_of_companies_enterprises",NA
"Scotland County",8,"administrative_waste_services",613
"Scotland County",8,"educational_services",1178
"Scotland County",8,"health_care_social_assistance",2002
"Scotland County",8,"arts_entertain_recreation",37
"Scotland County",8,"accommodation_food_services",991
"Scotland County",8,"other_services_ex__public_admin",160
"Scotland County",8,"public_admin",1237
"Scotland County",8,"unclassified",0
"Stanly County",3.1,"all_industries",18459
"Stanly County",3.1,"agriculture_forestry_fishing_hunting",281
"Stanly County",3.1,"mining",NA
"Stanly County",3.1,"utilities",64
"Stanly County",3.1,"construction",1251
"Stanly County",3.1,"manufacturing",3098
"Stanly County",3.1,"wholesale_trade",426
"Stanly County",3.1,"retail_trade",2899
"Stanly County",3.1,"transportation_warehousing",192
"Stanly County",3.1,"information",64
"Stanly County",3.1,"finance_insurance",356
"Stanly County",3.1,"real_estate_rental_leasing",118
"Stanly County",3.1,"professional_technical_services",358
"Stanly County",3.1,"mgt_of_companies_enterprises",213
"Stanly County",3.1,"administrative_waste_services",785
"Stanly County",3.1,"educational_services",1377
"Stanly County",3.1,"health_care_social_assistance",2551
"Stanly County",3.1,"arts_entertain_recreation",NA
"Stanly County",3.1,"accommodation_food_services",1781
"Stanly County",3.1,"other_services_ex__public_admin",478
"Stanly County",3.1,"public_admin",1584
"Stanly County",3.1,"unclassified",0
"Stokes County",3,"all_industries",7478
"Stokes County",3,"agriculture_forestry_fishing_hunting",51
"Stokes County",3,"mining",0
"Stokes County",3,"utilities",NA
"Stokes County",3,"construction",628
"Stokes County",3,"manufacturing",696
"Stokes County",3,"wholesale_trade",64
"Stokes County",3,"retail_trade",1267
"Stokes County",3,"transportation_warehousing",110
"Stokes County",3,"information",15
"Stokes County",3,"finance_insurance",138
"Stokes County",3,"real_estate_rental_leasing",55
"Stokes County",3,"professional_technical_services",172
"Stokes County",3,"mgt_of_companies_enterprises",0
"Stokes County",3,"administrative_waste_services",15
"Stokes County",3,"educational_services",918
"Stokes County",3,"health_care_social_assistance",958
"Stokes County",3,"arts_entertain_recreation",NA
"Stokes County",3,"accommodation_food_services",947
"Stokes County",3,"other_services_ex__public_admin",187
"Stokes County",3,"public_admin",678
"Stokes County",3,"unclassified",0
"Surry County",3.1,"all_industries",26847
"Surry County",3.1,"agriculture_forestry_fishing_hunting",178
"Surry County",3.1,"mining",NA
"Surry County",3.1,"utilities",NA
"Surry County",3.1,"construction",2982
"Surry County",3.1,"manufacturing",3861
"Surry County",3.1,"wholesale_trade",640
"Surry County",3.1,"retail_trade",3874
"Surry County",3.1,"transportation_warehousing",1371
"Surry County",3.1,"information",187
"Surry County",3.1,"finance_insurance",480
"Surry County",3.1,"real_estate_rental_leasing",167
"Surry County",3.1,"professional_technical_services",658
"Surry County",3.1,"mgt_of_companies_enterprises",393
"Surry County",3.1,"administrative_waste_services",1207
"Surry County",3.1,"educational_services",1930
"Surry County",3.1,"health_care_social_assistance",3952
"Surry County",3.1,"arts_entertain_recreation",141
"Surry County",3.1,"accommodation_food_services",2384
"Surry County",3.1,"other_services_ex__public_admin",764
"Surry County",3.1,"public_admin",1397
"Surry County",3.1,"unclassified",0
"Swain County",3.4,"all_industries",9674
"Swain County",3.4,"agriculture_forestry_fishing_hunting",NA
"Swain County",3.4,"mining",0
"Swain County",3.4,"utilities",0
"Swain County",3.4,"construction",216
"Swain County",3.4,"manufacturing",55
"Swain County",3.4,"wholesale_trade",NA
"Swain County",3.4,"retail_trade",602
"Swain County",3.4,"transportation_warehousing",210
"Swain County",3.4,"information",30
"Swain County",3.4,"finance_insurance",62
"Swain County",3.4,"real_estate_rental_leasing",72
"Swain County",3.4,"professional_technical_services",68
"Swain County",3.4,"mgt_of_companies_enterprises",0
"Swain County",3.4,"administrative_waste_services",72
"Swain County",3.4,"educational_services",300
